OTU_num,control.1,control.2,control.3,control.4,control.5,control.6,control.7,control.8,control.9,control.10,control.11,control.12,control.13,control.14,control.15,control.16,control.17,control.18,control.19,control.20,DSS.1,DSS.2,DSS.3,DSS.4,DSS.5,DSS.6,DSS.7,DSS.8,DSS.9,DSS.10,DSS.11,DSS.12,DSS.13,DSS.14,DSS.15,DSS.16,DSS.17,DSS.18,DSS.19,G75.1,G75.2,G75.3,G75.4,G75.5,G75.6,G75.7,G75.8,G75.9,G75.10,G17.1,G17.2,G17.3,G17.4,G17.5,G17.6,G17.7,G17.8,G17.9,G17.10,Rb1.1,Rb1.2,Rb1.3,Rb1.4,Rb1.5,Rb1.6,Rb1.7,Rb1.8,Rb1.9,Rb1.10,Rg3.1,Rg3.2,Rg3.3,Rg3.4,Rg3.5,Rg3.6,Rg3.7,Rg3.8,Rg3.9,Rg3.10,Rg2.1,Rg2.2,Rg2.3,Rg2.4,Rg2.5,Rg2.6,Rg2.7,Rg2.8,Rg2.9,Rg2.10,D.G75.1,D.G75.2,D.G75.3,D.G75.4,D.G75.5,D.G75.6,D.G75.7,D.G75.8,D.G75.9,D.G17.1,D.G17.2,D.G17.3,D.G17.4,D.G17.5,D.G17.6,D.G17.7,D.G17.8,D.G17.9,D.Rb1.1,D.Rb1.2,D.Rb1.3,D.Rb1.4,D.Rb1.5,D.Rb1.6,D.Rb1.7,D.Rb1.8,D.Rb1.9,D.Rb1.10,D.Rg3.1,D.Rg3.2,D.Rg3.3,D.Rg3.4,D.Rg3.5,D.Rg3.6,D.Rg3.7,D.Rg3.8,D.Rg3.9,D.Rg3.10,D.Rg2.1,D.Rg2.2,D.Rg2.3,D.Rg2.4,D.Rg2.5,D.Rg2.6,D.Rg2.7,D.Rg2.8,D.Rg2.9,D.Rg2.10,Taxonomy
OTU_15,0.006605056,0.004946996,0.014079913,0.019488992,0.00271813,0.018265833,0.008018483,0.00565371,0.005816798,0.003642294,0.006849687,0.01527589,0.00837184,0.003207393,0.002609405,0.007067138,0.014569176,0.004974178,0.004566458,0.002228867,0.017396032,0.01359065,0.018428921,0.004539277,0.009051373,0.042946453,0.044495787,0.007828214,0.014623539,0.019271541,0.016444686,0.006523512,0.007474857,0.015384615,0.00690405,0.038379995,0.007610764,0.006469149,0.00356075,0.009513455,0.004783909,0.00837184,0.015629247,0.011823865,0.013346018,0.075373743,0.073715684,0.025332971,0.03848872,0.008235934,0.010274531,0.030714868,0.007175863,0.005218809,0.014460451,0.030443055,0.028784996,0.036857842,0.098776842,0.003370481,0.003479206,0.018537646,0.004376189,0.009323186,0.011334602,0.016335961,0.075210655,0.014324545,0.100516445,0.003017124,0.009431911,0.017423213,0.022288665,0.02574069,0.005409079,0.038515901,0.018891003,0.018537646,0.020467518,0.044550149,0.040309867,0.025061158,0.017667845,0.038216907,0.016200054,0.080157652,0.020983963,0.010029899,0.049279696,0.012775211,0.01924436,0.00606143,0.008317478,0.008534928,0.02196249,0.027371568,0.014406089,0.03055178,0.03220984,0.006849687,0.016499049,0.006197336,0.007094319,0.006469149,0.008915466,0.009024191,0.004484914,0.007909758,0.028078282,0.005409079,0.008480565,0.017097037,0.021500408,0.018891003,0.065724382,0.013047024,0.049524327,0.00125034,0.00125034,0.004974178,0.008100027,0.01171514,0.028105463,0.058140799,0.03283501,0.021310139,0.064446861,0.003914107,0.006659418,0.029546072,0.01590106,0.056537102,0.016716499,0.011769503,0.037265561,0.007039957,0.007583582,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
OTU_16,0.002881218,0.000679532,0.000924164,0.000380538,2.72E-05,0.001386246,0.000733895,0.000135906,0.00021745,0.000190269,0.00209296,0.000543626,0.000489263,0.000271813,0.000108725,0.000869802,0.000706714,5.44E-05,8.15E-05,2.72E-05,0.090622452,0.009105735,0.010301712,0.003316119,0.003832563,0.037156836,0.020304431,0.005789617,0.003234575,0.003506388,0.009350367,0.003288937,0.003288937,0.003017124,0.00396847,0.002636586,0.002391954,0.001114433,0.000543626,0.000570807,0.000298994,0.000679532,0.000353357,0.000733895,0.003615113,0.001195977,0.001522153,0.000815439,0.000679532,0.000326176,0.000108725,0.000326176,0.000462082,0.000353357,0.005082903,0.000652351,0.000951345,0.000434901,0.000190269,0.000190269,0.000163088,0.000380538,8.15E-05,0.000135906,0.000951345,0.00021745,0.000380538,0.000135906,0.000706714,5.44E-05,0.001005708,0.002527861,0.000543626,0.00084262,0.000516445,0.002065779,0.001359065,0.000652351,0.002038597,0.001359065,0.003778201,0.00209296,0.002038597,0.002201685,0.001060071,0.008752378,0.001712422,0.001032889,0.003180212,0.001603697,0.029600435,0.065235118,0.006659418,0.008752378,0.006550693,0.079641207,0.038108182,0.012992661,0.011851046,0.052568633,0.01986953,0.009893993,0.008752378,0.012829573,0.008181571,0.01674368,0.002636586,0.002201685,0.004050014,0.002799674,0,0.034547431,0.071921718,0.046316934,0.151807556,0.02970916,0.06716499,0.005137266,0.00543626,0.013264474,0.000761076,0.004702365,0.008698016,0.002881218,0.008344659,0.003017124,0.004104376,0.001658059,0.004050014,0.022968198,2.72E-05,0.023756456,0.008833922,0.007447676,0.014732264,0.005898342,0.014759446,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__
OTU_17,0.050992117,0.068850231,0.00962218,0.008752378,0.006849687,0.008806741,0.05438978,0.009513455,0.013672194,0.008181571,0.007366132,0.027235662,0.00125034,0.000407719,0.00021745,0.000298994,0.007909758,0.000380538,0.004131557,0.000380538,0.020032618,0.221282957,0.01359065,0.004946996,0.00921446,0.011552052,0.018238652,0.012584942,0.015574884,0.009921174,0.004539277,0.014596358,0.000896983,0.000489263,0.001413428,0.000271813,0.007420495,0.001277521,0.000869802,0.000190269,0.000407719,0.000135906,0.001331884,0.001277521,0.000244632,0.000163088,0.000679532,0.000163088,0.000380538,0.000108725,0.000407719,5.44E-05,0.00146779,0.000271813,0,0,0.000326176,8.15E-05,8.15E-05,2.72E-05,0.000706714,0.000489263,0.006414787,0.000679532,0.000761076,0.000733895,0.002038597,0.000462082,0.001032889,0.000407719,0.007366132,0.004783909,0.214188638,0.004294645,0.004756727,0.004131557,0.009160098,0.005137266,0.006496331,0.004702365,5.44E-05,8.15E-05,0.00752922,0.00021745,2.72E-05,5.44E-05,0.004321827,0.000761076,0.002826855,0.001141615,0.005191628,0.001793966,0.004294645,0.00481109,0.002799674,0.002120141,0.067137809,0.003071487,0.016254417,0.002854036,0.003859744,0.001576515,0.005789617,0.001168796,0.001114433,0.002038597,0.024300082,0.01590106,0.014705083,0.008480565,0.001277521,0.112095678,0.011470508,0.011035608,0.010573525,0.007610764,0.011552052,0.010491982,0.29518891,0.005164447,0.03452025,0.009676543,0.004267464,0.036205491,0.004158739,0.004240283,0.005273172,0.112992661,0.03639576,0.008399021,0.000163088,0.014976896,0.000353357,0.001902691,0.000298994,0.000597989,0.002228867,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU_18,0.02886654,0.022207122,0.032862191,0.013155749,0.024571895,0.014079913,0.019652079,0.019706442,0.020195705,0.013780919,0.033840718,0.021636314,0.039494428,0.005708073,0.013971188,0.013291655,0.012041316,0.020222887,0.009758086,0.00565371,0.012014134,0.020983963,0.023919543,0.002065779,0.006931231,0.008235934,0.026393042,0.009459092,0.005137266,0.008344659,0.022995379,0.015194346,0.014079913,0.005082903,0.01255776,0.006115792,0.006632237,0.02802392,0.008643653,0.038651808,0.014705083,0.035689046,0.034846426,0.020983963,0.020684969,0.032916553,0.049741778,0.031910845,0.043055178,0.02908399,0.033106823,0.015819516,0.072845882,0.011198695,0.018510465,0.024136994,0.04770318,0.025224246,0.019896711,0.023539005,0.017396032,0.012231585,0.051073661,0.02155477,0.011470508,0.030524599,0.042158195,0.019652079,0.023104104,0.021255776,0.005490622,0.007393313,0.027371568,0.019597717,0.012503398,0.013291655,0.012802392,0.017912476,0.012014134,0.014514814,0.007067138,0.012421854,0.016770862,0.011470508,0.014868171,0.015547703,0.004050014,0.010301712,0.015221528,0.071350911,0.003125849,0.002690949,0.018700734,0.014976896,0.022478934,0.005381897,0.004620821,0.008670834,0.018564827,0.022777929,0.005735254,0.005055722,0.037292743,0.006414787,0.024381625,0.037347105,0.009160098,0.016553411,0.04289209,0.040636042,0.000543626,0.034656157,0.01296548,0.011416146,0.004430552,0.008698016,0.015194346,0.023810818,0.001331884,0.022560478,0.015466159,0.016145692,0.039793422,0.041804838,0.009975537,0.021853765,0.012421854,0.013454743,0.001141615,0.008806741,8.15E-05,0.007909758,0.01296548,0.002690949,0.003234575,0.001658059,0.003071487,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
OTU_19,0.013726556,0.01130742,0.00921446,0.005191628,0.005164447,0.009323186,0.010057081,0.013155749,0.016933949,0.004756727,0.011687959,0.010899701,0.013318837,0.003180212,0.011878228,0.005762435,0.008698016,0.011986953,0.010111443,0.003941288,0.013047024,0.010192987,0.010057081,0.001766784,0.004457733,0.009676543,0.011986953,0.007284588,0.011606415,0.004050014,0.028350095,0.017124219,0.009893993,0.014759446,0.008290296,0.010002718,0.015330253,0.035172601,0.017722207,0.006170155,0.010519163,0.005979886,0.012285947,0.008698016,0.006251699,0.008290296,0.013753737,0.023539005,0.009187279,0.018211471,0.014569176,0.004675183,0.009676543,0.005517804,0.006795325,0.011062789,0.025822234,0.038760533,0.007039957,0.005245991,0.002555042,0.00250068,0.010383256,0.005245991,0.003914107,0.004620821,0.006441968,0.005082903,0.002745311,0.004267464,0.009051373,0.011443327,0.020630606,0.019978255,0.014134276,0.015982604,0.011579233,0.012258766,0.011062789,0.007936939,0.005300353,0.003832563,0.004457733,0.006577874,0.015438978,0.00565371,0.00627888,0.007909758,0.005517804,0.016172873,0.006306061,0.004213101,0.008507747,0.021581952,0.01443327,0.00502854,0.006550693,0.012883936,0.009948356,0.017640663,0.003098668,0.006441968,0.008127208,0.00627888,0.013373199,0.012911117,0.00815439,0.015493341,0.012530579,0.019624898,0.009594999,0.01505844,0.01087252,0.009730905,0.004539277,0.007067138,0.016390323,0.003153031,0.002663767,0.018021201,0.01234031,0.010491982,0.018456102,0.017966839,0.009676543,0.014759446,0.013400381,0.008942647,0.001359065,0.009812449,0.004376189,0.008480565,0.014460451,0.009948356,0.001821147,0.002582223,0.00502854,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
OTU_20,0.003288937,0.003153031,0.003914107,0.003642294,0.001114433,0.001929872,0.002745311,0.002854036,0.001630878,0.001168796,0.004158739,0.00565371,0.002256048,0.001114433,0.001223158,0.001060071,0.001984235,0.002147323,0.001848328,0.000733895,0.01465072,0.011687959,0.006360424,0.002419136,0.002337592,0.005409079,0.010981245,0.00565371,0.006414787,0.008290296,0.01359065,0.010138625,0.006197336,0.007610764,0.013074205,0.002962762,0.00565371,0.008616472,0.003017124,0.001359065,0.000244632,0.000761076,0.001060071,0.001440609,0.001549334,0.001494971,0.001957054,0.001522153,0.001494971,0.000652351,0.000462082,0.00125034,0.001277521,0.000896983,0.002799674,0.001603697,0.001522153,0.00231041,0.001359065,0.000543626,0.000135906,0.000706714,0.000543626,0.000380538,0.000951345,0.000652351,0.000896983,0.000761076,0.001386246,0.000597989,0.003506388,0.010981245,0.012938298,0.01130742,0.003424844,0.010899701,0.003370481,0.004892634,0.006251699,0.004104376,0.003914107,0.003098668,0.004321827,0.004050014,0.00543626,0.007257407,0.004838271,0.002527861,0.004294645,0.018048383,0.041777657,0.012666485,0.013617831,0.014705083,0.025550421,0.01402555,0.008915466,0.028893721,0.019951074,0.012313129,0.005381897,0.008507747,0.015493341,0.00940473,0.022343028,0.025930959,0.01568361,0.007203044,0.014840989,0.008888285,0.010356075,0.01590106,0.040690405,0.01149769,0.009758086,0.007556401,0.007284588,0.001712422,0.001195977,0.007855395,0.004702365,0.02196249,0.031231313,0.017178581,0.014460451,0.020766513,0.013971188,0.00940473,0.002908399,0.040554499,0.009377548,0.013427562,0.008290296,0.010818157,0.003370481,0.0033433,0.002854036,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
OTU_21,0.023539005,0.022669204,0.014460451,0.026094047,0.028975265,0.009921174,0.007175863,0.013427562,0.009893993,0.007175863,0.016036967,0.032481653,0.027317206,0.008670834,0.020385974,0.009594999,0.00731177,0.012938298,0.01443327,0.00627888,0.008589291,0.008562109,0.006958413,0.002772493,0.00877956,0.004240283,0.010627888,0.006007067,0.003587932,0.004756727,0.006713781,0.007257407,0.007991302,0.005708073,0.003805382,0.006360424,0.005843979,0.009160098,0.003587932,0.002745311,0.00231041,0.006768144,0.005762435,0.00459364,0.003723838,0.006849687,0.009567817,0.009703724,0.006523512,0.004376189,0.002283229,0.003044306,0.005843979,0.003424844,0.00250068,0.00565371,0.006713781,0.005544985,0.00396847,0.003941288,0.004131557,0.005300353,0.006605056,0.006740962,0.007936939,0.0138081,0.019217179,0.012883936,0.007067138,0.008915466,0.016553411,0.008127208,0.025088339,0.024001087,0.008480565,0.021255776,0.009051373,0.011959772,0.024952433,0.006142974,0.005680892,0.0066866,0.007882577,0.012911117,0.004539277,0.00774667,0.003424844,0.016444686,0.007393313,0.004838271,0.006768144,0.003642294,0.005517804,0.009051373,0.007583582,0.004022832,0.00250068,0.008698016,0.023267192,0.003886926,0.002908399,0.002419136,0.004077195,0.002609405,0.004430552,0.011905409,0.003479206,0.004865453,0.011035608,0.007583582,0.011687959,0.001984235,0.015194346,0.00187551,0.002256048,0.00125034,0.002391954,0.002391954,0.001766784,0.001984235,0.005245991,0.008643653,0.009132917,0.006387605,0.002881218,0.002881218,0.01946181,0.016716499,0.003261756,0.009459092,0.004484914,0.003153031,0.003696657,0.002446317,0.002663767,0.001168796,0.001359065,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
OTU_22,0.005218809,0.004267464,0.007828214,0.005463441,0.001848328,0.011062789,0.003098668,0.004620821,0.003642294,0.001902691,0.006142974,0.007936939,0.00396847,0.001712422,0.001549334,0.004783909,0.004919815,0.006876869,0.002772493,0.001060071,0.013645012,0.008453384,0.010709432,0.002473498,0.002391954,0.017341669,0.013047024,0.009105735,0.010301712,0.009921174,0.027752107,0.02196249,0.010763795,0.012095678,0.006713781,0.025115521,0.015765154,0.018184289,0.005952705,0.003805382,0.001386246,0.001331884,0.003261756,0.001630878,0.003914107,0.003751019,0.005354716,0.00481109,0.005708073,0.001032889,0.003207393,0.0033433,0.006713781,0.001195977,0.007230226,0.006713781,0.006224518,0.011823865,0.011470508,0.001359065,0.000951345,0.003044306,0.001766784,0.002256048,0.006550693,0.005843979,0.006170155,0.003044306,0.010790976,0.001005708,0.007801033,0.01108997,0.011117151,0.01087252,0.003071487,0.01505844,0.005544985,0.00837184,0.019325904,0.015004077,0.007719489,0.007012775,0.006251699,0.007393313,0.007882577,0.012313129,0.008915466,0.004104376,0.012693667,0.013264474,0.021255776,0.007148682,0.011144333,0.013074205,0.010519163,0.01674368,0.008453384,0.020766513,0.018918184,0.01946181,0.014976896,0.035879315,0.020630606,0.010954064,0.011606415,0.029654797,0.01193259,0.00752922,0.017885295,0.017504757,0.012530579,0.012204403,0.028105463,0.018184289,0.014134276,0.012693667,0.018755096,0.006251699,0.001304702,0.012449035,0.041478663,0.029681979,0.037700462,0.059255232,0.069747214,0.049252514,0.043109541,0.007719489,0.006713781,0.031041044,0.01527589,0.031666214,0.018918184,0.014786627,0.008399021,0.007257407,0.007420495,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
OTU_23,0.000326176,0.001658059,0.000761076,0.002473498,0.000462082,0.00125034,0.001359065,0.000190269,0.001005708,0.001277521,0.001331884,0.007828214,0.002527861,0.002120141,0.001957054,0.002799674,0.002174504,0.001386246,0.002962762,0.002582223,0.000326176,0.001304702,0.000543626,0.00084262,0.000706714,0.001304702,0.004512096,0.00062517,0.00084262,0.001005708,0.000163088,0.000951345,0.000407719,0.000706714,2.72E-05,0.00062517,0.000244632,0.000135906,0.000380538,0.000652351,0.001277521,0.002283229,0.000434901,0.001331884,0.00250068,0.00271813,0.00084262,0.005843979,0.00271813,0.001603697,0.004430552,0.006306061,0.001304702,0.00231041,0.005218809,0.007909758,0.001549334,0.006768144,0.008589291,0.003424844,0.005517804,0.00606143,0.001277521,0.003261756,0.005979886,0.005409079,0.001685241,0.018809459,0.003778201,0.003207393,0.013617831,0.015112802,0.003234575,0.003533569,0.0033433,0.044006524,0.010763795,0.007610764,0.005218809,0.005871161,0.017232944,0.015928241,0.005979886,0.006958413,0.004104376,0.029328622,0.005381897,0.003533569,0.012068497,0.002908399,0.028350095,0.003098668,0.003696657,0.005110084,0.001902691,0.006577874,0.002391954,0.00356075,0.001957054,0.00125034,0.003234575,0.005816798,0.00459364,0.001032889,0.001630878,0.009540636,0.001386246,0.000815439,0.001114433,0.000407719,0,0.00084262,0.029654797,0.024707801,0.014541995,0.004539277,0.007012775,0.000706714,0.000815439,0.001793966,0.004349008,0.002038597,0.017531938,0.006251699,0.008888285,0.003941288,0.056238108,0.000896983,0.002690949,0.017314488,0,0.004838271,0.010573525,0.029681979,0.057651536,0.003723838,0.009486273,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU_24,0.010301712,0.001576515,0.007583582,0.00271813,0.001739603,0.003805382,0.004457733,0.004539277,0.011334602,0.001223158,0.004566458,0.000815439,0.002555042,0.004267464,0.005816798,0.001603697,0.002582223,0.00837184,0.010655069,0.001005708,0.005898342,0.002364773,0.002772493,0.002527861,0.003778201,0.002283229,0.001141615,0.047295461,0.007556401,0.007094319,0.060913292,0.003859744,0.034275618,0.005245991,0.005082903,0.005164447,0.003452025,0.00731177,0.011742321,0.001603697,0.001685241,0.002228867,0.007203044,0.001386246,0.001549334,0.003153031,0.001168796,0.003886926,0.010546344,0.003832563,0.004077195,0.000951345,0.001087252,0.001739603,0.000652351,0.003207393,0.00084262,0.006333243,0.004648002,0.003642294,0.001793966,0.001685241,0.001658059,0.001087252,0.001005708,0.009975537,0.001060071,0.002609405,0.00125034,0.002147323,0.001331884,0.004022832,0.010084262,0.006251699,0.009893993,0.001603697,0.013373199,0.004974178,0.001739603,0.003886926,0.001304702,0.003071487,0.001195977,0.001549334,0.003886926,0.001712422,0.003778201,0.006088611,0.002038597,0.01568361,0.001929872,0.002391954,0.005164447,0.002881218,0.008290296,0.003370481,0.004077195,0.002555042,0.001277521,0.002228867,0.003098668,0.001957054,0.001386246,0.004240283,0.002772493,0.001087252,0.0447676,0.001957054,0.001603697,0.002391954,0.013563468,0.007556401,0.002147323,0.002745311,0.002337592,0.001902691,0.002011416,0.007610764,0.008399021,0.013237293,0.00396847,0.013128568,0.006523512,0.007257407,0.00209296,0.008643653,0.00271813,0.012367491,0.001141615,0.005191628,0.013536287,0.001304702,0.007420495,0.005409079,0.000353357,0.000271813,0.001359065,k__Bacteria;p__Deferribacteres;c__unidentified_Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__Mucispirillum_schaedleri
OTU_25,0.012938298,0.007366132,0.010029899,0.006360424,0.004267464,0.005871161,0.003886926,0.007338951,0.007909758,0.002962762,0.00606143,0.004430552,0.008208752,0.003017124,0.006523512,0.003506388,0.004349008,0.01590106,0.010954064,0.002391954,0.007012775,0.00543626,0.005191628,0.001141615,0.005816798,0.004865453,0.004022832,0.005001359,0.003098668,0.002011416,0.001957054,0.001766784,0.001957054,0.000679532,0.00231041,0.002555042,0.000733895,0.004131557,0.002011416,0.000298994,0.001087252,0.00837184,0.004131557,0.004158739,0.003044306,0.009649361,0.005979886,0.01149769,0.006550693,0.008616472,0.001821147,0.002391954,0.004946996,0.002364773,0.002663767,0.00731177,0.007583582,0.016825224,0.004756727,0.004919815,0.000706714,0.002555042,0.003642294,0.002174504,0.002636586,0.00565371,0.004022832,0.004077195,0.003044306,0.00418592,0.011606415,0.007067138,0.011470508,0.01149769,0.011524871,0.013617831,0.006740962,0.0104648,0.017069856,0.00481109,0.003452025,0.003452025,0.00543626,0.007855395,0.015765154,0.006740962,0.002609405,0.01108997,0.005979886,0.007257407,0.006142974,0.008725197,0.008698016,0.014243001,0.018048383,0.010627888,0.00440337,0.013264474,0.011769503,0.0033433,0.000462082,0.000815439,0.001114433,0.000761076,0.001440609,0.001440609,0.000434901,0.001494971,0.000924164,0.002065779,0.009866812,0.00627888,0.006088611,0.004376189,0.002690949,0.004484914,0.004892634,0.010954064,0.003941288,0.010600707,0.018972547,0.022397391,0.003071487,0.011198695,0.002147323,0.002201685,0.005572166,0.013346018,0.001957054,0.006632237,0.004104376,0.00250068,0.004104376,0.00209296,0.00084262,0.000679532,0.001141615,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
OTU_26,0.026474585,0.029437347,0.012313129,0.017396032,0.024300082,0.009540636,0.005245991,0.007665126,0.006414787,0.005218809,0.006740962,0.0104648,0.007366132,0.003533569,0.007964121,0.00459364,0.002419136,0.008317478,0.0033433,0.001114433,0.004566458,0.009105735,0.016825224,0.001576515,0.005517804,0.010655069,0.001440609,0.002555042,0.001386246,0.001712422,0.002174504,0.003125849,0.00293558,0.001304702,0.00062517,0.00231041,0.001331884,0.001494971,0.000597989,0.006469149,0.007257407,0.014705083,0.013536287,0.012421854,0.00837184,0.00899701,0.033976624,0.019516173,0.011986953,0.018102745,0.01443327,0.005082903,0.015139984,0.004104376,0.005898342,0.006496331,0.01630878,0.008045665,0.00606143,0.004539277,0.010002718,0.019054091,0.023837999,0.008888285,0.042810546,0.014297363,0.016009785,0.046588747,0.017287306,0.004729546,0.002745311,0.021282957,0.021228595,0.012829573,0.005843979,0.007719489,0.006333243,0.006849687,0.006768144,0.007148682,0.001549334,0.008208752,0.009649361,0.008670834,0.005626529,0.004729546,0.002174504,0.005762435,0.006740962,0.003234575,0.001440609,0.002582223,0.003098668,0.016961131,0.00356075,0.010573525,0.003017124,0.001603697,0.024544713,0.003017124,0.000434901,0.006224518,0.004430552,0.004213101,0.000679532,0.006333243,0.000761076,0.000570807,0.001848328,0.004566458,0.000190269,0.008888285,0.005409079,0.001630878,0.001005708,0.00356075,0.004620821,0.002011416,0.000108725,0.000733895,0.001277521,0.004919815,0.00962218,0.016254417,0.002690949,0.003533569,0.008290296,0.040364229,0.000434901,0.003669475,0,0.01402555,0.005517804,0.004294645,0.002011416,0.005572166,0.007991302,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
